"filename", "language", "Dart", "Markdown", "comment", "blank", "total"
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\_spaces\published\details.dart", "Dart", 125, 0, 7, 7, 139
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\_spaces\published\shared\cover.dart", "Dart", 46, 0, 0, 7, 53
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\_spaces\published\shared\shared.dart", "Dart", 60, 0, 5, 5, 70
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\_spaces\published\shared\shared_intro.dart", "Dart", 63, 0, 4, 5, 72
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\_spaces\var\variables.dart", "Dart", 2, 0, 0, 1, 3
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\ai\_helpers\helpers.dart", "Dart", 0, 0, 0, 2, 2
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\ai\_helpers\prompt.dart", "Dart", 1, 0, 0, 1, 2
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\ai\ai_bar.dart", "Dart", 51, 0, 0, 4, 55
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\ai\ai_btn.dart", "Dart", 21, 0, 0, 4, 25
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\ai\ai_sheet.dart", "Dart", 21, 0, 5, 3, 29
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\auth\_helpers\anonymous.dart", "Dart", 4, 0, 3, 2, 9
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\auth\_helpers\apple.dart", "Dart", 2, 0, 28, 8, 38
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\auth\_helpers\auth_error_handler.dart", "Dart", 48, 0, 10, 6, 64
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\auth\_helpers\email_signin.dart", "Dart", 37, 0, 4, 5, 46
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\auth\_helpers\email_signup.dart", "Dart", 48, 0, 10, 5, 63
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\auth\_helpers\google.dart", "Dart", 15, 0, 8, 10, 33
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\auth\_helpers\reset_password.dart", "Dart", 17, 0, 0, 4, 21
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\auth\_helpers\sign_out.dart", "Dart", 13, 0, 0, 3, 16
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\auth\_helpers\user_details_helper.dart", "Dart", 17, 0, 0, 4, 21
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\auth\auth_screen.dart", "Dart", 289, 0, 28, 13, 330
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\auth\button.dart", "Dart", 41, 0, 0, 5, 46
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\auth\intro.dart", "Dart", 63, 0, 2, 5, 70
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\bookings\_w\booking.dart", "Dart", 73, 0, 11, 5, 89
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\bookings\_w\bookings_list.dart", "Dart", 186, 0, 15, 7, 208
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\bookings\_w\change_date.dart", "Dart", 130, 0, 11, 8, 149
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\bookings\_w\copy_link.dart", "Dart", 36, 0, 0, 5, 41
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\bookings\_w\date_times.dart", "Dart", 122, 0, 13, 5, 140
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\bookings\_w\header.dart", "Dart", 29, 0, 0, 5, 34
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\bookings\_w\overview.dart", "Dart", 61, 0, 4, 5, 70
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\bookings\_w_shared\body.dart", "Dart", 48, 0, 8, 6, 62
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\bookings\_w_shared\booker.dart", "Dart", 156, 0, 12, 12, 180
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\bookings\_w_shared\date.dart", "Dart", 96, 0, 6, 4, 106
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\bookings\_w_shared\intro.dart", "Dart", 56, 0, 4, 6, 66
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\bookings\_w_shared\time.dart", "Dart", 99, 0, 7, 5, 111
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_helpers\copy.dart", "Dart", 29, 0, 0, 4, 33
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_helpers\date_time\checks_date.dart", "Dart", 11, 0, 0, 4, 15
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_helpers\date_time\date_info.dart", "Dart", 85, 0, 2, 17, 104
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_helpers\date_time\get_week_no.dart", "Dart", 16, 0, 2, 3, 21
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_helpers\date_time\jump_to_date.dart", "Dart", 27, 0, 0, 4, 31
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_helpers\date_time\misc.dart", "Dart", 124, 0, 1, 22, 147
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_helpers\date_time\months.dart", "Dart", 23, 0, 0, 6, 29
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_helpers\date_time\weeks.dart", "Dart", 81, 0, 0, 3, 84
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_helpers\delete.dart", "Dart", 9, 0, 0, 2, 11
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_helpers\go_to_today.dart", "Dart", 21, 0, 1, 3, 25
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_helpers\helpers.dart", "Dart", 16, 0, 0, 4, 20
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_helpers\prepare.dart", "Dart", 18, 0, 0, 4, 22
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_helpers\sort.dart", "Dart", 12, 0, 0, 5, 17
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_helpers\swipe.dart", "Dart", 30, 0, 0, 7, 37
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_vars\date_time.dart", "Dart", 132, 0, 4, 8, 144
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\_vars\variables.dart", "Dart", 23, 0, 0, 1, 24
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\daily\daily.dart", "Dart", 111, 0, 6, 7, 124
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\daily\daily_time_divider.dart", "Dart", 12, 0, 0, 4, 16
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\due_today\due_today.dart", "Dart", 74, 0, 6, 7, 87
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\info_header.dart", "Dart", 94, 0, 8, 5, 107
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\monthly\day_label.dart", "Dart", 32, 0, 0, 6, 38
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\monthly\list_of_sessions.dart", "Dart", 33, 0, 0, 6, 39
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\monthly\monthly.dart", "Dart", 116, 0, 6, 7, 129
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\monthly\weekday_labels.dart", "Dart", 44, 0, 0, 5, 49
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\new_session\_w\about.dart", "Dart", 26, 0, 4, 4, 34
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\new_session\_w\color.dart", "Dart", 20, 0, 0, 4, 24
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\new_session\_w\date.dart", "Dart", 98, 0, 13, 4, 115
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\new_session\_w\date_item.dart", "Dart", 32, 0, 1, 5, 38
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\new_session\_w\date_range_dialog.dart", "Dart", 129, 0, 10, 3, 142
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\new_session\_w\files.dart", "Dart", 46, 0, 7, 4, 57
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\new_session\_w\lead.dart", "Dart", 26, 0, 4, 4, 34
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\new_session\_w\reminder_item.dart", "Dart", 79, 0, 5, 6, 90
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\new_session\_w\reminders.dart", "Dart", 67, 0, 6, 5, 78
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\new_session\_w\time.dart", "Dart", 94, 0, 10, 5, 109
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\new_session\_w\type.dart", "Dart", 21, 0, 1, 4, 26
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\new_session\_w\venue.dart", "Dart", 26, 0, 4, 4, 34
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\new_session\session_dialog.dart", "Dart", 93, 0, 8, 4, 105
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\overview\overview.dart", "Dart", 80, 0, 12, 4, 96
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\overview\session_info_tile.dart", "Dart", 24, 0, 0, 5, 29
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\overview\session_options.dart", "Dart", 58, 0, 5, 5, 68
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\overview\session_reminders.dart", "Dart", 37, 0, 3, 6, 46
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\overview\session_time.dart", "Dart", 28, 0, 3, 6, 37
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\overview\session_type.dart", "Dart", 26, 0, 2, 5, 33
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\session_view.dart", "Dart", 23, 0, 0, 5, 28
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\state\datetime.dart", "Dart", 55, 0, 1, 14, 70
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\var\variables.dart", "Dart", 1, 0, 0, 1, 2
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\w\daily_box.dart", "Dart", 96, 0, 8, 5, 109
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\w\monthly_box.dart", "Dart", 33, 0, 0, 5, 38
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\w\sessions_list_menu.dart", "Dart", 67, 0, 8, 5, 80
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\w\view_chooser.dart", "Dart", 57, 0, 2, 4, 63
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\w\weekly_box.dart", "Dart", 70, 0, 3, 6, 79
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\weekly\day_labels.dart", "Dart", 74, 0, 6, 5, 85
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\weekly\weekly.dart", "Dart", 133, 0, 12, 8, 153
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\yearly\month.dart", "Dart", 27, 0, 0, 5, 32
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\yearly\title.dart", "Dart", 32, 0, 0, 6, 38
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\calendar\yearly\yearly_view.dart", "Dart", 128, 0, 3, 8, 139
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\_helpers\delete.dart", "Dart", 26, 0, 1, 3, 30
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\_helpers\helpers.dart", "Dart", 9, 0, 0, 3, 12
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\_helpers\jump_to_date.dart", "Dart", 14, 0, 0, 3, 17
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\_helpers\send.dart", "Dart", 35, 0, 0, 6, 41
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\chat_view.dart", "Dart", 100, 0, 3, 10, 113
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\input.dart", "Dart", 119, 0, 11, 6, 136
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\state\chat.dart", "Dart", 11, 0, 0, 4, 15
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\w\actions.dart", "Dart", 31, 0, 0, 5, 36
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\w\actions_menu.dart", "Dart", 35, 0, 20, 3, 58
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\w\bubble_incoming.dart", "Dart", 126, 0, 10, 9, 145
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\w\bubble_sent.dart", "Dart", 108, 0, 12, 11, 131
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\w\chat_date.dart", "Dart", 39, 0, 0, 5, 44
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\w\filters.dart", "Dart", 52, 0, 3, 8, 63
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\w\formatting_btn.dart", "Dart", 23, 0, 0, 5, 28
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\w\scroll_btn.dart", "Dart", 33, 0, 11, 8, 52
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\w\send_btn.dart", "Dart", 23, 0, 0, 5, 28
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\chat\w\var.dart", "Dart", 2, 0, 0, 2, 4
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\error\error_screen.dart", "Dart", 72, 0, 3, 4, 79
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\explore\explore_box.dart", "Dart", 51, 0, 5, 5, 61
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\explore\explore_sheet.dart", "Dart", 50, 0, 8, 3, 61
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\_helpers\cached.dart", "Dart", 35, 0, 2, 6, 43
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\_helpers\download.dart", "Dart", 82, 0, 11, 7, 100
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\_helpers\handler.dart", "Dart", 56, 0, 10, 5, 71
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\_helpers\helper.dart", "Dart", 45, 0, 1, 11, 57
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\_helpers\pdf.dart", "Dart", 0, 0, 12, 2, 14
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\_helpers\upload.dart", "Dart", 47, 0, 0, 9, 56
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\file.dart", "Dart", 50, 0, 8, 8, 66
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\file_list.dart", "Dart", 106, 0, 9, 8, 123
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\file_list_overview.dart", "Dart", 32, 0, 0, 5, 37
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\image.dart", "Dart", 148, 0, 16, 11, 175
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\image_extended.dart", "Dart", 106, 0, 15, 9, 130
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\options.dart", "Dart", 46, 0, 4, 6, 56
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\overview.dart", "Dart", 128, 0, 4, 8, 140
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\state\data.dart", "Dart", 16, 0, 0, 6, 22
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\var\variables.dart", "Dart", 24, 0, 0, 2, 26
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\files\viewer.dart", "Dart", 261, 0, 21, 17, 299
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_helpers\calculations.dart", "Dart", 14, 0, 0, 5, 19
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_helpers\helpers.dart", "Dart", 18, 0, 0, 5, 23
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_vars\variables.dart", "Dart", 28, 0, 0, 3, 31
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w\add_entry.dart", "Dart", 76, 0, 9, 4, 89
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w\dialog_add_budget.dart", "Dart", 47, 0, 7, 4, 58
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w\dialog_add_entry.dart", "Dart", 107, 0, 17, 7, 131
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w\entries.dart", "Dart", 31, 0, 0, 6, 37
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w\entry.dart", "Dart", 91, 0, 8, 6, 105
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w\entry_filter.dart", "Dart", 49, 0, 5, 4, 58
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w\footer.dart", "Dart", 70, 0, 8, 4, 82
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w\goals.dart", "Dart", 75, 0, 5, 8, 88
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w\new_type.dart", "Dart", 62, 0, 6, 7, 75
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w\overview.dart", "Dart", 101, 0, 7, 5, 113
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w\toggler.dart", "Dart", 23, 0, 0, 5, 28
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w_graphs\bar.dart", "Dart", 255, 0, 0, 19, 274
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w_graphs\graph_menu.dart", "Dart", 8, 0, 0, 3, 11
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w_graphs\indicator.dart", "Dart", 27, 0, 0, 4, 31
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w_graphs\line.dart", "Dart", 327, 0, 0, 32, 359
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\_w_graphs\pie.dart", "Dart", 76, 0, 4, 9, 89
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\finance.dart", "Dart", 36, 0, 2, 4, 42
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\finance\graphs_sheet.dart", "Dart", 63, 0, 5, 4, 72
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\flags\_helpers\delete_flag.dart", "Dart", 14, 0, 0, 2, 16
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\flags\_helpers\edit_flag.dart", "Dart", 16, 0, 0, 3, 19
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\flags\_helpers\manage_flag.dart", "Dart", 34, 0, 0, 4, 38
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\flags\flag.dart", "Dart", 162, 0, 11, 11, 184
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\flags\flags_menu.dart", "Dart", 89, 0, 8, 9, 106
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\habits\checked_dates.dart", "Dart", 77, 0, 3, 6, 86
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\habits\habit.dart", "Dart", 37, 0, 4, 5, 46
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\habits\habit_options.dart", "Dart", 51, 0, 3, 5, 59
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\habits\header.dart", "Dart", 51, 0, 8, 6, 65
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\habits\month.dart", "Dart", 154, 0, 13, 9, 176
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\habits\overview.dart", "Dart", 52, 0, 3, 8, 63
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\habits\progress_bar.dart", "Dart", 54, 0, 3, 6, 63
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\habits\week.dart", "Dart", 166, 0, 12, 10, 188
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\habits\year.dart", "Dart", 157, 0, 17, 9, 183
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\links\_helpers\helpers.dart", "Dart", 17, 0, 1, 5, 23
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\links\_w\add_link.dart", "Dart", 44, 0, 3, 4, 51
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\links\_w\checked_dates.dart", "Dart", 81, 0, 3, 8, 92
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\links\_w\header.dart", "Dart", 120, 0, 9, 6, 135
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\links\_w\link_item.dart", "Dart", 240, 0, 22, 11, 273
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\links\_w\links.dart", "Dart", 36, 0, 5, 4, 45
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\links\_w\links_list.dart", "Dart", 50, 0, 4, 8, 62
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\links\_w\overview.dart", "Dart", 60, 0, 3, 5, 68
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\links\_w\username.dart", "Dart", 100, 0, 7, 8, 115
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\links\_w_shared\intro.dart", "Dart", 65, 0, 8, 6, 79
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\links\_w_shared\links_body.dart", "Dart", 107, 0, 11, 8, 126
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\pomodoro\_helpers\helpers.dart", "Dart", 83, 0, 5, 20, 108
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\pomodoro\_helpers\save_settings.dart", "Dart", 26, 0, 1, 5, 32
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\pomodoro\chooser.dart", "Dart", 37, 0, 6, 4, 47
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\pomodoro\counter.dart", "Dart", 91, 0, 9, 6, 106
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\pomodoro\sheet.dart", "Dart", 52, 0, 6, 3, 61
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\pomodoro\state\pomodoro.dart", "Dart", 66, 0, 9, 20, 95
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\pomodoro\type.dart", "Dart", 34, 0, 0, 6, 40
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\pomodoro\var\variables.dart", "Dart", 2, 0, 0, 1, 3
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\pomodoro\w\pause_play_btn.dart", "Dart", 28, 0, 0, 5, 33
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\pomodoro\w\pomo_indicator.dart", "Dart", 34, 0, 0, 5, 39
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\pomodoro\w_settings\alarm_chooser.dart", "Dart", 24, 0, 2, 4, 30
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\pomodoro\w_settings\setting.dart", "Dart", 73, 0, 11, 5, 89
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\pomodoro\w_settings\settings_dialog.dart", "Dart", 68, 0, 13, 5, 86
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\reminders\_helpers\helper.dart", "Dart", 22, 0, 0, 5, 27
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\reminders\_helpers\register_reminder.dart", "Dart", 60, 0, 13, 7, 80
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\reminders\_helpers\reminders.dart", "Dart", 37, 0, 0, 6, 43
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\reminders\reminder.dart", "Dart", 86, 0, 3, 8, 97
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\reminders\reminder_menu.dart", "Dart", 151, 0, 15, 11, 177
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\saved\_helpers\helpers.dart", "Dart", 0, 0, 0, 2, 2
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\saved\saved_sheet.dart", "Dart", 31, 0, 5, 3, 39
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\saved\w\misc.dart", "Dart", 0, 0, 0, 2, 2
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\search\_helpers\helpers.dart", "Dart", 0, 0, 0, 2, 2
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\search\_helpers\search.dart", "Dart", 1, 0, 0, 1, 2
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\search\search_bar.dart", "Dart", 53, 0, 0, 5, 58
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\search\search_btn.dart", "Dart", 22, 0, 0, 5, 27
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\search\search_sheet.dart", "Dart", 22, 0, 5, 4, 31
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\settings\edit_details.dart", "Dart", 69, 0, 15, 4, 88
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\settings\settings_sheet.dart", "Dart", 42, 0, 7, 3, 52
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\settings\w\account_details.dart", "Dart", 39, 0, 16, 4, 59
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\settings\w\account_support.dart", "Dart", 39, 0, 6, 4, 49
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\settings\w\reset_password.dart", "Dart", 43, 0, 5, 4, 52
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\settings\w\theme_settings.dart", "Dart", 36, 0, 4, 4, 44
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\settings\w\title.dart", "Dart", 20, 0, 0, 5, 25
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\settings\w\usr_name.dart", "Dart", 31, 0, 0, 7, 38
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\share\_helpers\helpers.dart", "Dart", 28, 0, 0, 4, 32
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\share\shared.dart", "Dart", 129, 0, 9, 5, 143
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\share\shared_note.dart", "Dart", 114, 0, 7, 10, 131
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\share\shared_space.dart", "Dart", 91, 0, 2, 10, 103
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\share\state\share.dart", "Dart", 25, 0, 2, 8, 35
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\share\test_screen.dart", "Dart", 32, 0, 0, 5, 37
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\share\w\header.dart", "Dart", 51, 0, 3, 5, 59
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\share\w\preview.dart", "Dart", 35, 0, 0, 5, 40
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\share\w\share_link.dart", "Dart", 45, 0, 0, 5, 50
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\share\w\shared_info.dart", "Dart", 53, 0, 0, 5, 58
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tags\_helpers\add_new_tag.dart", "Dart", 23, 0, 4, 2, 29
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tags\_helpers\delete_tag.dart", "Dart", 15, 0, 0, 2, 17
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tags\list_of_tags.dart", "Dart", 72, 0, 2, 10, 84
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tags\manager.dart", "Dart", 116, 0, 10, 9, 135
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tags\menu.dart", "Dart", 15, 0, 3, 3, 21
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\tags\new_tag.dart", "Dart", 83, 0, 5, 7, 95
