"filename", "language", "Dart", "Markdown", "comment", "blank", "total"
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\layout\masonry\widgets\sliver_masonry_grid.dart", "Dart", 32, 0, 4, 7, 43
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\layout\orderables\background.dart", "Dart", 20, 0, 0, 4, 24
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\layout\orderables\reorderableitemsview.dart", "Dart", 0, 0, 600, 78, 678
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\layout\reords\reorderable_grid.dart", "Dart", 736, 0, 302, 144, 1182
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\layout\reords\reorderable_grid_view.dart", "Dart", 130, 0, 18, 23, 171
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\layout\reords\typedefs.dart", "Dart", 1, 0, 0, 1, 2
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\menu\confirmation.dart", "Dart", 27, 0, 3, 3, 33
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\menu\custom_menu.dart", "Dart", 431, 0, 44, 63, 538
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\menu\menu.dart", "Dart", 16, 0, 0, 4, 20
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\menu\menu_item.dart", "Dart", 100, 0, 1, 7, 108
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\checkbox.dart", "Dart", 62, 0, 0, 7, 69
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\color_menu.dart", "Dart", 63, 0, 2, 9, 74
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\empty_box.dart", "Dart", 43, 0, 10, 5, 58
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\forms\auth_input.dart", "Dart", 89, 0, 0, 8, 97
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\forms\input.dart", "Dart", 128, 0, 0, 7, 135
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\forms\numeric.dart", "Dart", 58, 0, 0, 5, 63
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\icons.dart", "Dart", 35, 0, 0, 5, 40
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\images.dart", "Dart", 32, 0, 0, 4, 36
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\loader.dart", "Dart", 23, 0, 0, 5, 28
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\others\about_app.dart", "Dart", 44, 0, 12, 4, 60
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\others\confetti.dart", "Dart", 0, 0, 21, 7, 28
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\others\dev_tools.dart", "Dart", 41, 0, 5, 4, 50
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\others\divider.dart", "Dart", 17, 0, 0, 5, 22
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\others\dry_intrinsic_size.dart", "Dart", 36, 0, 7, 7, 50
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\others\keyboard_listener.dart", "Dart", 45, 0, 0, 9, 54
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\others\list_tile.dart", "Dart", 28, 0, 4, 5, 37
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\others\other_widgets.dart", "Dart", 6, 0, 0, 3, 9
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\others\scroll.dart", "Dart", 93, 0, 11, 24, 128
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\others\snap_scroll_physics.dart", "Dart", 75, 0, 8, 18, 101
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\others\swipe_detector.dart", "Dart", 72, 0, 1, 14, 87
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\others\sync_indicator.dart", "Dart", 49, 0, 0, 10, 59
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\sfcalendar.dart", "Dart", 140, 0, 12, 7, 159
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\snackbar.dart", "Dart", 41, 0, 10, 3, 54
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\svg.dart", "Dart", 32, 0, 0, 5, 37
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\text.dart", "Dart", 70, 0, 0, 8, 78
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\theme.dart", "Dart", 93, 0, 3, 8, 104
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\toast.dart", "Dart", 60, 0, 6, 5, 71
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\others\tooltip.dart", "Dart", 31, 0, 0, 5, 36
"c:\Users\dunca\Documents\development\apps\sayari\lib\_widgets\sheets\bottom_sheet.dart", "Dart", 135, 0, 19, 6, 160
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\_calendar\_helpers\actions.dart", "Dart", 39, 0, 2, 6, 47
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\_calendar\_helpers\go_to_today.dart", "Dart", 21, 0, 1, 3, 25
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\_calendar\_helpers\helpers.dart", "Dart", 38, 0, 0, 6, 44
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\_calendar\_helpers\sort.dart", "Dart", 12, 0, 1, 3, 16
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\_calendar\_helpers\swipe.dart", "Dart", 30, 0, 0, 7, 37
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\_calendar\_vars\variables.dart", "Dart", 23, 0, 0, 1, 24
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\_calendar\_w\calendar_options.dart", "Dart", 77, 0, 8, 5, 90
"c:\Users\dunca\Documents\development\apps\sayari\lib\features\_calendar\_w\daily_box.dart", "Dart", 96, 0, 8, 5, 109
